,returnPeriodBankfullQ,meanAnIndFloodDuration,cvAnIndFloodDuration,meanAnIndOverbankFloodDuration,returnPeriodIndBankfullQ,meanAnFloodDuration,cvFloodDuration,meanAnOverbankFloodDuration,meanAnOverbankFloodVolRelBankfull,bankfullQ,meanQ,YearEvent1,YearEvent2,YearEvent5,YearEvent10,YearEvent15,YearEvent20,meanAnDailyQ,medQ,specificMeanQ,specificMedQ,cvMeanQ,skewnessQ,meanQ01,meanQ02,meanQ03,meanQ04,meanQ05,meanQ06,meanQ07,meanQ08,meanQ09,meanQ10,meanQ11,meanQ12,cvQ01,cvQ02,cvQ03,cvQ04,cvQ05,cvQ06,cvQ07,cvQ08,cvQ09,cvQ10,cvQ11,cvQ12,seasonMeanQ1,seasonMeanQ2,seasonMeanQ3,seasonMeanQ4,seasonCvQ1,seasonCvQ2,seasonCvQ3,seasonCvQ4,specificAnMeanQ,CvAnQ,skewnwssAnQ,specificAnMedQ,medAnMinQ,exceedQ75.,exceedQ90.,exceedQ99.,specificMeanAnMin,medAnMaxQrelativeToMeanAnDailyQ,exceedQ1.,exceedQ10.,exceedQ25.,specificMeanAnMax,volHighQ1x,volHighQ3x,volHighQ7x,ARI1,ARI2,ARI3,ARI4,ARI5,ARI6,skewAnMaxQ,meanAnSpell75.Exceed,meanAnSpell90.Exceed,meanAnSpell99.Exceed,cvAnSpell75.Exceed,cvAnSpell90.Exceed,cvAnSpell99.Exceed,meanAnSpell25.Exceed,meanAnSpell10.Exceed,meanAnSpell1.Exceed,cvAnSpell25.Exceed,cvAnSpell10.Exceed,cvAnSpell1.Exceed,meanAnSpell3x,meanAnSpell7x,meanAnMinMov1,cvAnMinMov1,meanAnMinMov3,cvAnMinMov3,meanAnMinMov7,cvAnMinMov7,meanAnMinMov30,cvAnMinMov30,meanAnMinMov90,cvAnMinMov90,lowQDuration75,lowQDuration90,lowQDuration99,CVlowQDuration75,CVlowQDuration90,CVlowQDuration99,meanAnZeroFlowDays,cvAnZeroFlowDays,meanAnMaxMov1,cvAnMaxMov1,meanAnMaxMov3,cvAnMaxMov3,meanAnMaxMov7,cvAnMaxMov7,meanAnMaxMov30,cvAnMaxMov30,meanAnMaxMov90,cvAnMaxMov90,highQduration25,highQduration10,highQduration01,cvHighQduration25,cvHighQduration10,cvHighQduration01,predictabilityMeanQ,constancyMeanQ,seasonalityMeanQ,perenniality,JDayAnMin,sdJDayAnMin,predictabilityMinQ,seasonalityMinQ,JDayAnMax,sdJDayAnMax,predictabilityMaxQ,seasonalityMaxQ,riseRate,cvRise,fallRate,cvFall,revPerYear,cvRev,catchmentArea
9190031,1.58,0.008318854,0.538628047,0.208010236,4.621390727,0.008323066,0.541182574,0.208010236,639.6125129,1779.08981,48.82068369,1497.539696,1937.244489,2571.547865,3691.358959,4327.645252,4751.592973,48.52454082,6.509500343,8.93E-05,1.19E-05,3.965141793,15.14165234,121.6923211,179.6615445,169.3640627,57.72518968,13.79535768,8.179089643,5.276917902,3.872085235,2.742297234,2.894011253,6.643344163,21.78030466,2.372783131,1.678994008,2.026805548,5.701362162,1.425557869,0.922951094,0.663404628,1.100931322,0.734936189,1.479854035,3.098164376,2.476037501,2.161190278,1.649714558,0.11777612,0.083571944,2.366120119,3.500201023,0.984093313,3.006330709,0.032366371,0.78131487,1.85636843,0.028306666,0.024428448,2.892411929,1.671746501,0.739605107,2.20E-06,18.85612434,874.815633,82.43405468,18.70203083,0.002169239,216.5643227,214.5643227,210.5643227,720.8196458,1236.140908,1855.982033,2315.786767,2567.478663,2772.229764,4.007099275,90.58730159,36.23809524,3.626984127,0.50219763,1.019388396,3.609308097,90.58730159,36.23809524,3.626984127,0.386518402,0.624940469,1.392266176,24.66666667,12.46031746,1.202305211,0.418608241,1.253902331,0.410672633,1.354410636,0.409288467,1.762096596,0.398398556,2.515798773,0.417346891,17.66849769,9.546001766,7.001503759,0.628277866,0.831290934,1.039551163,0,NA,1185.591559,1.058472983,1070.265933,1.034050372,809.6418562,0.963443996,352.6268883,0.802905098,190.3011766,0.707400122,21.47293542,13.51830972,4.322051282,0.878701492,0.683399038,0.446528818,0.743515765,0.614522407,0.173491086,5.048858289,281,80.26390005,0.92072586,0.036293477,69,36.57651254,0.591412587,0.280183611,23.49124242,4.37916704,8.508389004,5.448277711,74.22222222,0.154942593,546547.1785
9190040,1.58,0.006759069,0.642395257,0.256012598,3.781137867,0.006595731,0.403245071,0.24001181,102.5176406,427.6814748,11.7972793,367.3509874,442.8329739,519.8071959,680.7516136,885.386057,991.5350222,11.71458763,0.117065357,7.29E-05,7.23E-07,3.896662713,10.92935583,34.71984326,55.72014338,34.85654675,6.615417284,1.263039179,0.406527777,0.109480691,0.058130283,0.050238091,0.17660797,2.032447544,8.240949371,2.233029377,1.59577282,2.317871802,3.301573577,4.358934216,4.615382998,4.903170691,8.694874875,8.994935041,4.805455415,5.779189878,3.447209217,2.729060967,1.214511495,0.01602412,0.063299579,2.237203307,3.547681546,6.155902758,9.141696166,0.026415459,0.769047027,1.721399132,0.023997174,0,0.000744212,0,0,9.14E-12,22.18901506,224.4101015,22.00238831,3.258098341,0.001932004,194.551187,192.551187,188.551187,209.5296712,320.7852897,442.6661104,635.0858748,743.87219,891.1542043,3.381934607,90.58730159,63.46031746,63.46031746,0.459177256,0.660574047,0.660574047,90.58730159,36.23809524,3.626984127,0.383283977,0.625924254,1.423367935,26.72222222,14.3968254,1.48E-06,11.22497216,5.25E-06,6.513380505,3.62E-05,5.956358925,0.003003543,2.184275823,0.028677535,1.425685223,6.064174435,4.932078529,4.932078529,0.36211854,0.39657426,0.39657426,63.46031746,0.660574047,312.6435171,0.979283923,258.452437,0.779066719,194.9819745,0.728577534,93.71410803,0.708154078,51.52290575,0.666194636,14.99743224,15.84021825,3.556914547,0.937069747,0.898327545,0.541286266,0.748556333,0.624779294,0.165354341,1.474364401,249,152.711368,0.909883731,0.043709466,46,32.45301855,0.588454235,0.275825899,8.607356222,4.141240299,2.723759307,6.333764337,98.47619048,0.167494539,161823.4693
9190050,1.58,0.006977104,0.623242602,0.248012204,3.899298426,0.00702208,0.617416209,0.248012204,110.8322351,213.6879925,6.551107827,179.5150969,235.2985258,316.7099215,523.0981768,581.0651345,657.2275606,6.515934039,1.417187195,0.00017902,3.87E-05,4.165833813,31.68773403,13.71162409,18.62285601,22.71568301,10.16339677,3.606083347,2.276233614,1.472189956,0.982530961,0.667055868,0.597131094,1.118596011,3.368264029,2.869900376,1.789807237,2.339247356,5.083036219,1.669285709,1.067056628,0.842065532,0.948001074,0.766914992,2.518216361,3.878529364,2.912688473,1.785243615,1.859752927,0.239560141,0.120910043,2.639253128,3.574994188,1.106513822,3.367241094,0.064866504,0.701344979,1.862424994,0.056798434,0.031881342,0.559430698,0.300294545,0.114163315,6.15E-06,18.96506983,100.7370754,10.3627017,3.773282449,0.004932781,336.6723673,334.6723673,330.6723673,107.8970677,154.1402355,225.2076456,353.8019798,507.6685213,571.0601982,5.616362551,90.58730159,36.23809524,3.626984127,0.565449421,1.095397636,3.541442459,90.58730159,36.23809524,3.626984127,0.418743454,0.569339869,1.250031528,22.92857143,11.45238095,0.224880219,0.493011154,0.230723568,0.501524182,0.242148912,0.491801366,0.304372415,0.530369451,0.484233876,0.543278575,38.67436573,21.20536119,11.28055556,0.656164404,0.950130839,1.264693134,0,NA,180.5110816,1.340830685,147.8053295,1.336149115,102.6262329,1.042675038,42.7857432,0.814725977,22.84318286,0.678761566,20.21000739,8.119267002,3.047257384,0.895149517,0.453616616,0.531524344,0.708695053,0.577349903,0.185333804,9.046749222,282,127.9557525,0.920980944,0.040072803,66,36.39509822,0.498249547,0.335345395,6.159772877,4.690210739,1.245192805,8.683815985,61.6984127,0.207037612,36594.18337
9190060,1.58,0.008318854,0.787020163,0.208010236,4.621390727,0.0066784,0.636330469,0.208010236,123.8341022,839.5152895,24.70017064,723.3572243,880.1836031,1040.323536,1208.471864,1272.058899,1456.318609,24.56812524,0.56648863,5.40E-05,1.24E-06,3.273842448,7.325389629,79.32187778,105.9150503,67.46095781,12.08065835,2.922455808,1.270124505,0.571042614,0.366189255,0.284851372,0.863747167,6.920264174,23.13154737,1.887781554,1.37572113,1.853147608,2.476957377,5.838704487,4.75553068,7.235632439,10.49306497,7.510644257,5.49795483,3.760559158,2.426292762,2.766825395,1.119647947,0.029553538,0.108078458,1.885935915,2.909529006,6.536684402,5.819638821,0.01958173,0.817997613,2.255010722,0.016704424,0,0.004173715,0,0,1.20E-11,17.48083284,384.2043441,60.36513936,10.84425739,0.001019505,77.58458344,75.58458344,71.58458344,363.9240442,511.2638597,809.8685006,973.2097946,1112.642343,1152.456814,1.617100165,90.58730159,73.02380952,73.02380952,0.414056304,0.478929256,0.478929256,90.58730159,36.23809524,3.626984127,0.334316758,0.582320902,1.957272456,30.94444444,13.38888889,5.50E-06,11.22497216,1.03E-05,11.22497216,0.000129976,6.778866584,0.003527743,3.098221229,0.058727153,1.870711632,14.33927747,10.64846204,10.64846204,0.6186191,0.576718613,0.576718613,73.02380952,0.478929256,465.9678062,0.659220105,420.9257639,0.664055446,328.6428339,0.695207543,173.4082747,0.767759446,104.3431897,0.800071062,29.33988725,11.83455261,3.78547619,0.859160483,1.031887123,0.755156803,0.722673984,0.581162508,0.19581648,2.140175842,228,63.28977199,0.900542826,0.054363257,46,31.55707855,0.595001615,0.290570518,15.50322054,2.535215586,4.84030061,3.447864924,67.66666667,0.174679553,457053.1479
9190061,1.58,0.006361477,0.858935544,0.272013385,3.565072846,0.005179101,0.590213604,0.272013385,126.7076293,741.5334237,20.94221448,629.0820003,777.1297629,994.3928865,1110.293133,1276.119526,1383.933046,20.83109502,0.368682434,5.26E-05,9.25E-07,3.402785647,7.691960677,67.55517787,90.03968625,56.91884924,9.940480807,2.455572804,1.08501648,0.488593643,0.321650961,0.237425722,0.728687918,5.885914905,19.65238816,1.951774116,1.441197597,1.971785883,2.647431367,6.111016589,5.059511929,7.410212133,10.95575447,7.978056451,5.781487551,3.912319302,2.540760518,2.775999937,1.110105137,0.029931263,0.10824634,1.957765588,3.081075897,6.867639931,6.056359184,0.019045114,0.835133607,2.295552512,0.015950208,0,0.001191336,0,0,3.35E-12,18.78030907,342.0547741,49.55234009,8.705259824,0.001084016,78.83599381,76.83599381,72.83599381,330.7803738,469.5750169,754.0878831,927.2104267,1062.764455,1103.40342,1.478557804,90.58730159,83.86507937,83.86507937,0.42751022,0.45124314,0.45124314,90.58730159,36.23809524,3.626984127,0.336148858,0.579993783,1.877018938,30.23809524,13.16666667,1.33E-06,11.22497216,8.09E-06,11.22497216,9.02E-05,7.866579399,0.002992183,2.934366952,0.051677244,2.108664004,11.39166101,9.570566417,9.570566417,0.57974145,0.479444265,0.479444265,83.86507937,0.45124314,431.9090908,0.676764953,379.308704,0.682206665,287.762794,0.71205503,149.218446,0.776394601,89.21695732,0.811206791,18.5265072,10.51417051,3.28943662,0.782257333,0.992797524,0.716654635,0.719936161,0.582943862,0.190283953,2.137590967,268,98.9803572,0.907408034,0.046612188,46,31.95805783,0.565643058,0.307550117,16.68734812,2.756947812,5.009675482,3.400376732,83.25396825,0.176504817,398434.4041
9190070,1.58,0.005691848,0.574408732,0.30401496,3.199424349,0.005807562,0.595237798,0.30401496,234.4934573,641.0285482,12.85718267,534.4757538,705.5533514,891.7890382,1249.381978,1633.799518,1830.484636,12.77389876,0.095791429,7.59E-05,5.66E-07,5.334886454,19.70011533,40.18160379,54.01656861,41.6908698,8.928435847,0.716374576,0.410848298,0.181038837,0.190361218,0.146557753,0.502777356,2.125888223,7.574961413,2.581537836,2.145810522,3.006046503,12.35121304,3.924905824,5.863973471,7.525075978,9.249421936,7.522387729,5.33677038,4.735789452,3.346061839,2.590758567,1.337839282,0.020153555,0.071589075,2.767471432,5.688765035,7.295119639,6.608414457,0.027513802,0.838359486,1.866974453,0.021659141,0,0,0,0,0,30.63535395,298.2190947,16.64848508,2.59587902,0.003058764,328.8243117,326.8243117,322.8243117,332.1455548,501.5453966,741.5466734,889.2114823,1273.265761,1463.682065,3.974665566,96.13492063,96.13492063,96.13492063,0.275446068,0.275446068,0.275446068,90.58730159,36.23809524,3.626984127,0.30747268,0.554014367,1.202927064,20.00793651,12.14285714,0,0,0,0,0,0,0.007982223,2.566609966,0.066729274,1.76028072,4.515616703,4.515616703,4.515616703,0.311639202,0.311639202,0.311639202,96.13492063,0.275446068,517.9155191,1.17085091,401.6040955,0.994564333,265.6698147,0.895319989,106.2551078,0.765420263,56.19524436,0.6920763,6.625543879,5.06909878,3.029437229,0.619602267,0.663287554,0.533270163,0.782641929,0.677488008,0.134357638,1.406087993,211,111.5464883,0.95748632,0.01808973,68,40.5901896,0.497095413,0.372735569,11.13940084,5.700106394,6.762689194,5.797186196,142.3333333,0.13694288,169321.8507
9190080,1.58,0.008651608,0.63079816,0.200009842,4.799136524,0.007817284,0.458985044,0.200009842,123.3200458,522.315942,14.27614008,458.5367692,554.7261519,747.2985921,881.6051172,987.1468925,994.9740611,14.17642459,0.231553849,3.34E-05,5.42E-07,3.833032575,8.528338004,41.25984472,67.47488289,44.09954874,7.592435541,1.404096012,0.473673983,0.142492068,0.077508706,0.078040027,0.259653897,2.324528432,9.358996888,2.193089752,1.554114398,2.243141734,3.261373939,4.367747648,4.024997723,4.686666012,7.507973971,6.611061667,3.644746782,5.005011215,3.352354941,2.697144876,1.247434107,0.016012003,0.06167697,2.195731685,3.491847357,5.320538802,7.706004035,0.012105257,0.847537493,2.092999561,0.01064635,0,0.00059057,0,0,0,20.85011066,274.745542,25.87833262,4.053659591,0.000774724,137.331358,135.331358,131.331358,239.6694205,366.0440859,515.9023693,683.1823818,791.8627435,857.6218746,2.395074632,90.58730159,87.82539683,87.82539683,0.395782519,0.407895514,0.407895514,90.58730159,36.23809524,3.626984127,0.374465907,0.635649622,1.660773492,26.38888889,14.47619048,0,0,0,0,1.72E-05,8.207384875,0.002890172,3.002619056,0.036824249,1.519511891,9.247308564,9.086480208,9.086480208,0.417421239,0.418038125,0.418038125,87.82539683,0.407895514,331.0559608,0.827402192,298.4133421,0.771486748,232.1588658,0.742414467,113.4422894,0.742683577,62.42483959,0.748737862,15.95812338,17.81512605,3.951360544,0.699143376,0.831721919,0.578679455,0.752569443,0.632008512,0.160199078,1.437371818,217,111.6886617,0.912193945,0.043601239,46,31.2360445,0.606924733,0.26991316,9.029654241,3.323995884,3.082250731,4.416141214,78.41269841,0.180205557,427321.3575
9190090,1.58,0.012016123,0.507314752,0.144007086,6.567239454,0.011998228,0.509492789,0.144007086,1165.576646,5920.267156,223.6695362,5379.76018,6242.068886,7525.260855,9139.379948,9936.044914,11617.24946,222.2180255,17.25872524,4.91E-05,3.79E-06,3.022178161,6.889291212,563.5855568,943.256196,781.743127,212.4523767,38.36329729,17.50121195,9.256971956,6.441295406,4.580107945,6.90701417,29.82102589,113.8596643,1.726819626,1.235486878,1.468844877,3.741964141,1.712309941,1.453596464,1.022126085,1.989281964,1.319356175,2.123984059,2.908223759,1.925771415,2.360211105,1.545217838,0.049164275,0.061224127,1.777069648,2.511402143,1.622375007,3.789783999,0.017795026,0.738647123,1.749780686,0.015389422,0.008032218,5.159343011,2.750586024,1.170983438,4.11E-07,12.21589041,3493.584777,540.2390648,105.8794914,0.000709625,85.73723046,83.73723046,79.73723046,2479.544933,3871.473443,5609.271923,6557.482663,6957.04297,7496.07459,2.390660001,90.58730159,36.23809524,3.626984127,0.408900849,0.924394099,2.967601875,90.58730159,36.23809524,3.626984127,0.347968084,0.653577429,1.948241192,31.18253968,13.83333333,1.871758757,0.408841901,1.925042533,0.40343253,2.058780052,0.402075692,2.725132972,0.417304318,4.121387799,0.444455024,32.94694286,15.93746177,9.368589744,0.744160394,0.818391826,1.267875496,0,NA,3231.877636,0.801380688,3139.39055,0.798902266,2786.089221,0.781397246,1519.01728,0.71024867,894.1889809,0.684849513,42.85090703,21.16495726,6.480072464,0.703424373,0.834038937,0.488626407,0.74311052,0.590768595,0.205005744,2.763801555,264,55.29739223,0.884923181,0.06670323,49,26.84907849,0.643322349,0.295491316,51.95993176,2.932783687,23.17551848,3.942933803,40.85714286,0.169280464,4554345.912
9190091,1.58,0.009831373,0.629538935,0.176008661,5.425110853,0.010038786,0.514546372,0.176008661,1005.668884,4899.688731,163.4857099,4402.08007,5093.078886,6590.418995,7675.795934,8346.40277,9465.823616,162.4173657,12.00002423,4.73E-05,3.47E-06,3.268686214,7.731432907,422.6795438,696.240051,563.9205948,148.9885758,27.025295,12.76548618,7.073630399,4.86755325,3.643816609,5.169810125,21.89306598,79.94013098,1.879941519,1.338592275,1.637208215,4.306531873,1.777143683,1.30621875,1.098178913,1.615898883,1.309880212,1.920033901,3.236617488,2.214171813,2.388880045,1.515155685,0.050073601,0.062267807,1.919772207,2.78366859,1.459678598,4.125707905,0.017150669,0.788558505,1.86712894,0.014644128,0.008829726,3.908548609,2.131512761,0.896278991,4.31E-07,13.29151414,2670.020864,354.3992212,67.55763797,0.0007629,101.0929445,99.0929445,95.0929445,1966.299788,3110.006084,4573.700334,5342.052963,5873.797332,6529.880919,2.515457955,90.58730159,36.23809524,3.626984127,0.440208119,0.983007972,3.6177228,90.58730159,36.23809524,3.626984127,0.355526137,0.64806411,1.92752955,29.1984127,14.01587302,1.489133464,0.413117508,1.537178481,0.407586327,1.653271277,0.397036622,2.174785966,0.410440784,3.263062164,0.435713382,28.3890381,14.66270563,8.418707483,0.737783216,0.859186266,0.95078953,0,NA,2635.02229,0.847668717,2540.676432,0.845156045,2194.34341,0.825443516,1146.774227,0.751490318,665.5096941,0.724800942,42.07041446,21.00732759,6.142222222,0.756422057,0.863328907,0.410665482,0.745112999,0.602185857,0.191819419,2.812709927,269,60.48638834,0.895102634,0.057175846,71,34.59906412,0.63947354,0.286604077,43.18821164,3.271964097,19.32248564,4.18482907,44.77777778,0.16026934,3453953.839
9190092,1.58,0.014419347,0.847520786,0.120005905,7.798596851,0.013141684,0.714374505,0.120005905,269.7243768,1465.74244,43.26712516,1240.701522,1597.85514,1924.390524,2179.835236,2282.013368,2662.305927,43.00205248,1.268505927,3.68E-05,1.08E-06,3.380520499,7.360428729,128.4254402,197.0021376,131.1624359,23.09871063,4.743878941,1.777821269,0.757167553,0.425564415,0.378461522,1.11951663,8.651833194,30.86082313,1.994977783,1.385528737,1.847606086,2.594725567,4.88423154,3.812716378,5.564145643,8.842432643,5.877992744,4.363607967,3.833733008,2.535275599,2.689567227,1.232499436,0.022609627,0.077619995,1.970017859,2.921516483,5.218163645,5.852067788,0.013319078,0.888336006,2.49492244,0.011074975,0,0.027046526,0,0,0,15.39817101,700.3014494,100.0203566,16.86732895,0.000634149,79.33961626,77.33961626,73.33961626,565.6807393,830.3002306,1282.002845,1686.430397,1872.740601,1944.848889,1.696826056,90.58730159,64.44444444,64.44444444,0.385143863,0.511150482,0.511150482,90.58730159,36.23809524,3.626984127,0.34705354,0.608142927,2.130727274,29.76190476,14.24603175,0,0,0.000153285,9.319667708,0.000245657,6.548872883,0.008695317,3.838787354,0.104507169,1.433916073,18.66968043,13.89065886,13.89065886,0.70920593,0.810924699,0.810924699,64.44444444,0.511150482,746.436177,0.713131392,706.4478273,0.715654464,587.3140197,0.73687521,312.7533336,0.796670161,184.0673369,0.849484144,39.87577475,17.09509804,5.00969697,0.779532092,0.891802755,0.703953379,0.74377812,0.605207963,0.186305773,1.791561738,230,54.50775393,0.897039485,0.051680952,48,30.50058547,0.617413089,0.28269712,15.92631272,2.785674438,6.85052066,3.551758295,51.0952381,0.179056345,1177068.299
9190093,1.58,0.010814511,0.664628339,0.160007874,5.941788077,0.009001722,0.560403528,0.160007874,246.4400939,1297.154691,39.6166446,1160.646293,1409.593342,1771.464653,1942.563223,2119.877379,2327.130953,39.3798285,1.114917663,4.26E-05,1.20E-06,3.349524802,7.114195403,120.7014003,177.5384027,115.4858473,20.59150493,4.496502965,1.752926394,0.727015789,0.433785481,0.368730485,1.110709402,8.969103221,31.41347518,1.939410569,1.380907575,1.884477156,2.564101552,5.087930337,4.008952168,5.946320742,9.124121003,6.392162631,4.525639365,3.837728361,2.562216538,2.721462736,1.189991153,0.024301553,0.087255755,1.933067456,2.958921043,5.495391144,5.900307122,0.015435455,0.833320908,2.262801021,0.01298603,0,0.02047912,0,0,0,16.49888425,651.552961,91.10883582,16.24491517,0.000788812,69.26198119,67.26198119,63.26198119,542.5450489,826.3128545,1196.535113,1614.454101,1774.485977,1921.93198,1.387323038,90.58730159,63.19047619,63.19047619,0.392296526,0.527043113,0.527043113,90.58730159,36.23809524,3.626984127,0.346671299,0.602132861,1.958514879,29.51587302,13.95238095,0,0,2.08E-05,8.728851136,0.000319372,6.101791559,0.008391417,3.482552822,0.10183427,1.475007657,15.78041084,12.63305389,12.63305389,0.616932866,0.813499706,0.813499706,63.19047619,0.527043113,733.5838759,0.690531458,682.0265996,0.686169566,548.3137488,0.701777803,286.6930912,0.748032967,168.3573518,0.792670741,36.18357899,14.91639344,4.284946237,0.857845227,0.953254374,0.673783921,0.740098916,0.598238726,0.191677338,1.889882548,228,56.35305375,0.895915819,0.052648698,47,31.24315798,0.60623368,0.286373519,18.01708324,2.805024535,6.791124012,3.655325587,56.28571429,0.183053315,929985.22
9190110,1.58,0.009831373,0.541218106,0.176008661,5.425110853,0.009924709,0.538637909,0.176008661,971.3200389,3631.917406,115.8802277,3289.076137,3840.477639,5001.748835,6167.459863,7465.42035,8320.570452,115.1102823,9.847915976,5.70E-05,4.85E-06,3.498807477,9.569579686,292.9482994,482.6455123,405.7406316,115.208432,21.40345787,10.70797911,6.17879659,4.422463534,3.24127767,4.108634872,14.23684594,52.04768562,1.990747682,1.437121718,1.758313665,4.926831496,1.418645097,1.039253118,0.799243774,1.342043325,1.030768947,1.612717279,3.160699274,2.277189079,2.326165339,1.566246091,0.060958597,0.061802292,2.041482541,3.037045807,1.162251597,3.722703314,0.020666333,0.790114867,1.776237297,0.018185352,0.011764702,3.593220827,2.004122733,0.857924618,6.87E-07,14.80175498,2020.616582,229.3635287,44.37095431,0.001037482,131.9590515,129.9590515,125.9590515,1438.479262,2363.220207,3532.406034,4118.477555,4598.948785,5166.240891,2.990912437,90.58730159,36.23809524,3.626984127,0.445362347,0.981829779,3.604755991,90.58730159,36.23809524,3.626984127,0.375850965,0.667576768,1.64532228,27.63492063,13.65079365,1.395867422,0.415702436,1.447805593,0.408490392,1.564778962,0.397105552,2.053442519,0.40132899,3.024590662,0.428322634,26.07785336,12.85206207,9.81754386,0.732025519,0.949461486,1.541591388,0,NA,2107.872731,0.928744949,2013.152478,0.923474594,1686.978247,0.893003912,830.1513148,0.775793978,470.1259675,0.710329692,36.69051398,18.93402204,5.330246914,0.72174507,0.888045603,0.446246105,0.746843597,0.606962376,0.187296539,3.0752928,276,68.38569422,0.899101643,0.054633611,70,34.87301226,0.643795204,0.278646998,35.47768255,3.664339013,15.14256377,4.58751423,50.20634921,0.162015206,2031719.34
9190111,1.58,0.009012092,0.533607513,0.192009448,4.991101985,0.009271358,0.523379294,0.192009448,713.0270609,2141.617656,63.13932873,1928.274332,2291.936346,2957.88824,4247.724686,5175.853148,5513.682261,62.73900002,7.179680302,7.43E-05,8.45E-06,3.819825983,12.59046562,158.7140169,250.4958243,217.2691817,69.87500135,14.9870612,8.677521889,5.473853373,3.973222172,2.866082842,3.100832463,7.960166486,25.696128,2.258454624,1.57806509,1.933170246,5.53556751,1.43825215,0.91684696,0.654760918,1.049917048,0.758152223,1.374359401,3.13510447,2.420153299,2.244893945,1.600358831,0.095231935,0.073257363,2.261797246,3.366755696,0.97886166,3.195783464,0.026931883,0.795934554,1.828595699,0.023334026,0.019452252,3.125592289,1.795086842,0.789407235,1.49E-06,15.93293573,1136.818451,109.8916331,21.93355294,0.001574332,174.9739565,172.9739565,168.9739565,832.5895962,1491.668476,2126.329837,2627.396025,2935.655456,3053.127388,3.600368082,90.58730159,36.23809524,3.626984127,0.496718664,1.021251245,3.614695764,90.58730159,36.23809524,3.626984127,0.392907381,0.647509255,1.457981521,25.52380952,13.23809524,1.264122536,0.421844911,1.315129553,0.415005781,1.428482247,0.403164048,1.876439679,0.401909513,2.659616159,0.416907222,22.60762929,12.88129558,7.765838509,0.67015466,0.998921599,1.748461668,0,NA,1337.356812,1.007740473,1261.980873,0.999184408,1016.209993,0.949938492,461.6588341,0.798908233,251.2873566,0.712262267,28.54159108,15.58825137,5.133333333,0.805727108,0.838315816,0.39870898,0.751395172,0.623608552,0.170065799,4.224005589,282,78.2544182,0.917495251,0.039907663,70,35.01122269,0.629157403,0.268871487,22.66531198,4.082531594,9.493067148,5.132841585,55.88888889,0.162091512,849475.8521
9190120,1.58,0.004414086,0.453257657,0.39201929,2.495550992,0.0042893,0.496531831,0.39201929,12.14566703,57.85611645,2.090371294,49.26752038,59.98321113,75.73576087,87.05554747,91.97516411,95.50115728,2.077647266,0.172121921,0.000124637,1.03E-05,3.030536598,14.39579682,5.941768625,7.937756431,6.242410444,1.509901382,0.384798578,0.147839012,0.058881944,0.036211643,0.030812605,0.104261335,0.662315232,2.354213333,1.571554028,1.351517737,1.549455996,5.289155502,1.501477747,2.757860769,4.274291763,8.125909344,9.808416516,4.518693766,3.54792681,2.355899106,2.551686659,1.303806867,0.038390681,0.126303533,1.695851468,2.81641179,4.076168554,5.362695179,0.045161127,0.495215379,1.309008232,0.043403892,5.83E-05,0.008266748,0.000675192,3.63E-05,2.60E-08,21.07502416,30.51782979,4.973722302,1.499749865,0.00300549,223.5093745,221.5093745,217.5093745,36.9823545,50.34244114,67.37335925,80.66884363,89.32426357,93.7293254,6.270688857,90.58730159,36.23809524,3.626984127,0.371900568,0.773120198,2.553682932,90.58730159,36.23809524,3.626984127,0.310837358,0.518690403,1.065107076,29.01587302,12,0.000435836,2.71849793,0.000476432,2.601160137,0.000626234,2.272754424,0.003262216,1.550953454,0.018274755,1.764284177,15.99740407,9.264790431,4.615125392,0.763065482,0.92700825,0.546810109,0.579365079,5.046867155,50.40710258,0.91609874,37.9838091,0.651648135,26.39509675,0.583419875,13.44617751,0.506761253,7.942894854,0.466599864,10.27182499,4.982964752,2.314969605,0.675804996,0.670111965,0.642308549,0.736592897,0.552682746,0.249676792,3.073831056,262,66.02476688,0.886251454,0.081693125,68,40.58041204,0.531439971,0.434533385,2.65222469,2.799212158,0.582313444,5.032115,91.68253968,0.160543647,16771.67613
